frame,mean,variance
363,0.0020057116040663233,0.00046867493615613024
364,0.0020000752532680537,0.0004660658394038756
365,0.0019946042716363316,0.0004635695005066088
366,0.0019889852760965132,0.00046099222877266934
367,0.001983536861440049,0.0004585253180471433
368,0.0019780398684846943,0.000456011678679998
369,0.0019726320180949424,0.000453548841634436
370,0.001967190361592481,0.000451105836948949
371,0.0019617614462440593,0.00044864628448481377
372,0.0019564598056851967,0.00044627053175634514
373,0.0019510382296427948,0.00044382344807432556
374,0.0019457681657326553,0.0004414894036254233
375,0.0019403811277411912,0.0004390804307896349
376,0.0019351681981355788,0.0004367641799551012
377,0.0019298561235247967,0.00043441029837698684
378,0.0019246345799945903,0.0004320964880503512
379,0.0019194228729977735,0.000429807210473081
380,0.0019142056381146527,0.00042749304534807456
381,0.0019090989025526196,0.00042526562112290433
382,0.0019039071824391055,0.0004229691814593263
383,0.0018988882268969783,0.00042077515241682273
384,0.0018936819435064422,0.00041849793692320454
385,0.0018886384665201521,0.00041632019879200095
386,0.0018835307207688758,0.00041409088145564094
387,0.0018785273985644849,0.00041191804070607273
388,0.0018734733499641515,0.0004097414776323562
389,0.0018684683252200927,0.00040757521040214604
390,0.0018635063033304354,0.00040545540592854727
391,0.0018584994646741893,0.0004032905341428096
392,0.001853598866460963,0.0004012115545406072
393,0.0018485923401122565,0.00039906103005676126
394,0.0018437732589362198,0.00039701739602725336
395,0.0018387859798399788,0.0003948903504032973
396,0.001833988915031728,0.0003928762165645005
397,0.0018290674650003947,0.00039078406591960374
398,0.0018243140238427852,0.00038878630935130414
399,0.0018194394848515814,0.00038673454775064087
400,0.0018146987951699323,0.0003847446473518422
401,0.0018098906118443623,0.00038272973051562683
402,0.001805143202595168,0.0003807405588868664
403,0.0018003922599938399,0.0003787638793372885
404,0.001795650745902489,0.00037677642511802726
405,0.0017909581605839347,0.0003748357594421555
406,0.001786216957218875,0.00037285629572904886
407,0.0017815752812710666,0.0003709507465227554
408,0.0017768265692275098,0.0003689828801980977
409,0.0017722203432626133,0.0003670984222150797
410,0.0017673454794870317,0.00036507981782932377
411,0.0017625492295975252,0.00036313223307063046
412,0.0017577274371506828,0.00036114986060011066
413,0.001753130942244828,0.00035929975788477717
414,0.0017484121746643262,0.00035739188208185876
415,0.0017439051526670238,0.0003555881435075104
416,0.0017392658299749807,0.00035371915178599334
417,0.0017347970719569486,0.0003519395866715784
418,0.0017301952560523433,0.00035009796562376205
419,0.0017257391769273784,0.00034833552290046204
420,0.001721201637476268,0.00034653465725309446
421,0.0017168565584037261,0.00034481945990902764
422,0.0017124032089533372,0.0003430639219538837
423,0.0017080823727848233,0.00034136754822550555
424,0.0017036903826861127,0.00033963994287913895
425,0.0016993976072623134,0.00033796484749173576
426,0.0016950497709535739,0.00033626454647979167
427,0.0016908161698410556,0.00033460970262748054
428,0.0016865608117593769,0.0003329478067103906
429,0.0016824218685780172,0.00033133167974601065
430,0.0016782073173409414,0.0003296877870347576
431,0.0016740849667694648,0.00032808678515713907
432,0.0016699070637803712,0.0003264582812631055
433,0.0016658149824843337,0.00032487792207281816
434,0.0016616569686186764,0.0003232673852065074
435,0.001657629543442813,0.00032171002827127004
436,0.0016534850035547113,0.00032011453788232725
437,0.0016495036059174378,0.00031858417962349827
438,0.0016454087511109537,0.0003170053929924559
439,0.0016414511774091019,0.00031550027228076876
440,0.00163739359723813,0.00031394298473775135
441,0.0016334940142632179,0.00031247140612992606
442,0.0016294758550523475,0.0003109364227800797
443,0.0016256306449185228,0.00030949144864906306
444,0.001621637574474514,0.0003079747692092841
445,0.0016178479972085665,0.0003065570386137663
446,0.0016139124378082646,0.00030505897613806776
447,0.0016101369385216838,0.00030365959260700856
448,0.0016062362114307365,0.00030218206525096345
449,0.001602505531343196,0.00030079958007262365
450,0.0015986386415877691,0.0002993455056714852
451,0.0015949221851077936,0.00029797408961023064
452,0.0015911014566097113,0.00029655158305749165
453,0.0015873952205840572,0.00029518533075175834
454,0.001583655012251768,0.0002937943428318273
455,0.001579919979006777,0.00029242766680099235
456,0.001576228052909284,0.000291070807079941
457,0.0015725220879681848,0.0002897119555600601
458,0.0015688607238754952,0.0002883768765246672
459,0.0015651749455247502,0.0002870320932972388
460,0.001561543656508986,0.00028571031003655405
461,0.0015578962112965439,0.0002843892033176189
462,0.0015542691803536882,0.00028307842779948147
463,0.0015506515754739058,0.00028177458570336476
464,0.0015470519433760526,0.000280479563956661
465,0.0015434815141793232,0.00027919007673989733
466,0.0015399055598280529,0.0002779064451125093
467,0.0015363304822911762,0.0002766301435995542
468,0.0015327824493830665,0.00027536236017852803
469,0.001529247593564558,0.00027409990775931783
470,0.0015257151134405583,0.00027284488904460823
471,0.0015221866048582189,0.0002715969238307764
472,0.0015186865638367817,0.00027035699912067896
473,0.001515200473952476,0.00026912319160882843
474,0.001511706646108425,0.00026789649232891965
475,0.0015082050154008018,0.0002666731253835624
476,0.0015047466983631518,0.0002654608754902459
477,0.0015013225609200268,0.00026425885482697924
478,0.0014979133163319572,0.00026306589904797077
479,0.001494524088737435,0.0002618826423739166
480,0.0014911453756361898,0.00026070753526958153
481,0.0014877802241424199,0.0002595381509100986
482,0.001484422601612946,0.00025837535082237596
483,0.0014810709513694619,0.0002572195341856185
484,0.0014777229259295454,0.0002560685188443751
485,0.001474387896262083,0.00025492206457252515
486,0.0014710634895197616,0.000253782691999429
487,0.0014677523523118725,0.0002526502636696851
488,0.0014644437247995626,0.0002515224700511107
489,0.001461158116049653,0.00025040310960788154
490,0.0014578874627169276,0.0002492895076591501
491,0.0014546154863273482,0.0002481828469448152
492,0.0014513574495218253,0.00024708224711250806
493,0.0014481240594324055,0.0002459872758347173
494,0.0014448838367580263,0.00024489737401126857
495,0.001441663024888704,0.00024381620989320581
496,0.0014384653058441726,0.00024274144471758986
497,0.001435287625787522,0.00024167278690742687
498,0.0014321204952258706,0.00024060959133744784
499,0.0014289484135256991,0.00023955395260784852
500,0.0014257933345101616,0.00023850262689369063
501,0.0014226444071454988,0.00023745610335057822
502,0.0014194927004713635,0.00023641476621022212
503,0.0014163507595558369,0.00023537859424967782
504,0.0014132057871742805,0.0002343471893994424
505,0.0014100552619259491,0.00023332196431261268
506,0.0014069274479341762,0.00023230210150623903
507,0.0014038023394359216,0.00023128784609749653
508,0.0014007050722703693,0.00023027989855582372
509,0.0013976065877329001,0.00022927808031108373
510,0.0013945209115920636,0.0002282811312191741
511,0.0013914568799615421,0.0002272893620521113
512,0.001388398885309882,0.00022630309204027963
513,0.0013853627950442676,0.00022532256031956553
514,0.001382327003125538,0.0002243462604184248
515,0.0013792946093948144,0.00022337513813074712
516,0.0013762857841789773,0.0002224082352057081
517,0.001373279890491415,0.00022144486260417673
518,0.0013702837267150062,0.00022048708933458574
519,0.001367299599430242,0.00021953580826624116
520,0.001364330319424705,0.0002185915686292094
521,0.001361387219469141,0.00021765392557004573
522,0.0013584552105390905,0.00021672193146533218
523,0.0013555346329073637,0.0002157951199155526
524,0.001352631677884299,0.00021487501858904933
525,0.0013497293566954514,0.0002139598787577445
526,0.0013468443832581618,0.00021305067714201558
527,0.0013439748486484752,0.00021214751233357182
528,0.0013411130364021913,0.0002112519062666807
529,0.0013382735512005369,0.0002103632286517545
530,0.0013354524436496652,0.00020948169088472817
531,0.001332635960398976,0.00020860528060220277
532,0.0013298459710833878,0.00020773448839301998
533,0.0013270559125122445,0.00020686788649914667
534,0.0013242759108371732,0.0002060072134078946
535,0.0013215117014656209,0.0002051522897285659
536,0.0013187739001838806,0.00020430264141796934
537,0.0013160224941968167,0.00020345839781590476
538,0.0013132983454915658,0.0002026188487183914
539,0.0013105759390175625,0.0002017844796726443
540,0.0013078768812000317,0.00020095379204694157
541,0.0013051726499953217,0.00020012488562027434
542,0.0013024805454395108,0.00019930231500167318
543,0.0012998163248507395,0.00019848254985772978
544,0.0012971210333994026,0.00019766376163904442
545,0.0012944479937261797,0.0001968473551076605
546,0.0012917567007275197,0.00019603292374960083
547,0.0012890946700855705,0.00019522232620709733
548,0.0012864367567607922,0.0001944160259978433
549,0.0012838032766641996,0.0001936188791422341
550,0.00128120932271173,0.000192829756662746
551,0.0012785876012754106,0.000192042990840654
552,0.0012759595110358889,0.00019125643934019115
553,0.0012733290072844097,0.00019047275883617406
554,0.0012707146813875068,0.00018969075313468383
555,0.0012680907834280684,0.00018891246950898612
556,0.0012654860336530937,0.00018813825473584583
557,0.0012629112261707744,0.00018736816264982014
558,0.0012603309407047054,0.00018660334574356618
559,0.0012577810770789727,0.0001858440765599772
560,0.0012552343188272426,0.00018509069735554766
561,0.0012527223363426791,0.0001843439054502858
562,0.0012502193085463824,0.0001836027194702843
563,0.0012477177134854974,0.00018286727533071523
564,0.0012452364891348063,0.00018213719653755386
565,0.001242759452059144,0.00018141260405629743
566,0.0012403182456210153,0.00018069190773885681
567,0.0012378604297653842,0.00017997624063231357
568,0.001235421587771836,0.0001792663076963241
569,0.0012329977587602872,0.00017856132358869882
570,0.0012306104883839626,0.0001778605236693672
571,0.0012282115630598974,0.00017716183208756035
572,0.0012257852193395661,0.00017646841354161514
573,0.001223408634364918,0.0001757796507694355
574,0.0012210323982410017,0.000175094441737852
575,0.0012186610026235132,0.00017441199686165528
576,0.0012162830307292042,0.0001737344963551738
577,0.0012139305580745224,0.00017306127820435494
578,0.0012115933808902052,0.00017239006123687142
579,0.0012092348403605598,0.00017172299307484167
580,0.0012068993571728603,0.00017106090792624935
581,0.0012045709378741222,0.00017040218174829198
582,0.001202260381756736,0.00016974564550318694
583,0.001199942160440624,0.00016909139212741936
584,0.0011976375228992709,0.00016844063265830753
585,0.0011953444284460452,0.00016779245877817725
586,0.0011930484761721676,0.00016714849343364206
587,0.0011907778589302501,0.00016650765676629086
588,0.0011885022245587246,0.00016587102831822464
589,0.0011862377153499996,0.00016523752372848738
590,0.0011839768122387754,0.00016460825908648315
591,0.0011817335103468407,0.0001639838768356189
592,0.0011795047822838346,0.000163363485104885
593,0.001177276367720116,0.0001627471167401655
594,0.0011750686088530442,0.00016213383944527066
595,0.0011728492680906056,0.0001615245969710841
596,0.0011706469368463312,0.00016091812813792214
597,0.001168447852666511,0.00016031390303235948
598,0.001166250412305561,0.00015971282800389324
599,0.001164060764113477,0.00015911454602519969
600,0.0011618609087336688,0.0001585184104726213
601,0.0011596710387492338,0.00015792463163581826
602,0.0011574805946780932,0.000157333657521666
603,0.0011553036179850038,0.00015674433490105565
604,0.00115312968426528,0.00015615658892748947
605,0.0011509415335563282,0.0001555670099557538
606,0.0011487520832414815,0.0001549745609402904
607,0.0011465271391674834,0.00015437846640183988
608,0.00114428754839873,0.00015378142432934043
609,0.0011420673465749249,0.0001531913023213661
610,0.0011398795010687766,0.00015261038523219629
611,0.0011377152080810787,0.00015203686100054016
612,0.0011355726152258085,0.00015147213020743334
613,0.0011334340307404484,0.0001509113150181849
614,0.0011313148331672654,0.00015035431696687736
615,0.0011292110530626103,0.00014980122014220004
616,0.001127116433269847,0.00014925149585199107
617,0.0011250252577163127,0.00014870504044704232
618,0.0011229380695369153,0.0001481616308643342
619,0.0011208556781920468,0.00014762140771795295
620,0.001118787157027243,0.00014708410767672915
621,0.0011167263105875175,0.00014655000831782626
622,0.0011146628429451186,0.00014601830082769905
623,0.0011126078094087133,0.0001454887952479046
624,0.0011105352873009029,0.00014496015199444749
625,0.0011084917864345777,0.00014443657780891062
626,0.0011064913887901655,0.00014391964977912653
627,0.0011045093315740387,0.00014340767308827993
628,0.001102531631703568,0.00014289957249819508
629,0.0011005671167217139,0.00014239488879125344
630,0.0010985995002329564,0.00014189284136222286
631,0.0010966341715287124,0.00014139262276818774
632,0.0010946855801209114,0.00014089493262305994
633,0.0010927300948345704,0.00014039901102647025
634,0.0010907775019706608,0.00013990487735888733
635,0.0010888441713297152,0.0001394138413423158
636,0.0010869110194482883,0.0001389255716056621
637,0.001084982961736467,0.00013843944035402166
638,0.0010830624110437555,0.0001379557470839384
639,0.001081154469963524,0.0001374742285153565
640,0.0010792527118287578,0.0001369956917143885
641,0.0010773576307704206,0.00013652047335415728
642,0.0010754795985091238,0.0001360489800725741
643,0.001073613342744941,0.00013558116897618161
644,0.001071749881949746,0.000135116561690234
645,0.0010698939377492317,0.0001346547033391901
646,0.001068054964425823,0.00013419629077882008
647,0.001066218204503072,0.00013374073360564355
648,0.0010643808980719271,0.00013328701374919216
649,0.0010625616136884161,0.00013283616830552856
650,0.0010607473269675716,0.00013238778579847962
651,0.0010589359644088269,0.00013194161725836576
652,0.0010571379321667822,0.00013149678762937366
